word,ipa,source,original_ipa
tradition,trˈəˈdɪʃən,,
traffic,ˈtræfɪk,,
trap,ˈtræp,,
traveler,"ˈtrævəlɜːr, ˈtrævlɜːr",,
trouble,ˈtrʌbəl,,
truth,ˈtruːθ,,
tune,ˈtuːn,,
uniform,ˈjuːnəˌfɔrm,,
unit,"ˈjuːnət, ˈjuːnɪt",,
unit,"ˈjuːnət, ˈjuːnɪt",,
university,ˌjuːnəˈvɜːrːsəti,,
valley,ˈvæli,,
verb,ˈvɜːrːb,,
view,vˈjˈuː,,
view,vˈjˈuː,,
village,"ˈvɪlədʒ, ˈvɪlɪdʒ",,
visitor,ˈvɪzɪtɜːr,,
vocabulary,vˈoʊˈkæbjəˌlɛri,,
voice,ˈvɔɪs,,
wallet,ˈwɔlət,,
wealth,ˈwɛlθ,,
web,ˈwɛb,,
web,ˈwɛb,,
website,ˈwɛbˌsaɪt,,
weekday,ˈwiːkˌdeɪ,,
weight,ˈweɪt,,
west,ˈwɛst,,
wine,ˈwaɪn,,
winner,ˈwɪnɜːr,,
wisdom,ˈwɪzdəm,,
wood,ˈwʊd,,
wood,ˈwʊd,,
youth,ˈjuːθ,,
zone,ˈzoʊn,,
set,ˈsɛt,,
set,ˈsɛt,,
set,ˈsɛt,,
abroad,ˈəˈbrɔd,,
across,ˈəˈkrɔs,,
actually,"ˈækˌtʃuːəli, ˈæktʃli, ˈækʃəli",,
after,ˈæftɜːr,,
ahead,ˈəˈhɛd,,
all,ˈɔl,,
alright,ˌɔlˈraɪt,,
alright,ˌɔlˈraɪt,,
anymore,ˌɛniːˈmɔr,,
anyway,ˈɛniːˌweɪ,,
anyway,ˈɛniːˌweɪ,,
anywhere,"ˈɛniːˌwɛr, ˈɛniːˌhwɛr",,
apart,ˈəˈpɑːrt,,
apparently,ˈəˈpɛrəntli,,
around,"ˈɜːrˈaʊnd, ɜːrˈaʊn",,
around,"ˈɜːrˈaʊnd, ɜːrˈaʊn",,
automatically,"ˌɔtəˈmætɪkli, ˌɔtoʊˈmætɪkli",,
badly,ˈbædli,,
badly,ˈbædli,,
basically,ˈbeɪsɪkli,,
certainly,ˈsɜːrːtənli,,
certainly,ˈsɜːrːtənli,,
clearly,ˈklɪrli,,
correctly,kˈɜːrˈɛktli,,
daily,ˈdeɪli,,
deeply,ˈdiːpli,,
differently,"ˈdɪfrəntli, ˈdɪfɜːrˈɛntli",,
downstairs,ˈdaʊnˈstɛrz,,
downtown,ˈdaʊnˈtaʊn,,
easily,ˈiːzəli,,
elsewhere,ˈɛlˌswɛr,,
especially,"ˈəˈspɛʃli, əˈspɛʃəli",,
even,ˈiːvɪn,,
ever,ˈɛvɜːr,,
exactly,ˈɪgˈzæktli,,
exactly,ˈɪgˈzæktli,,
extremely,ˈɪkˈstriːmli,,
fairly,ˈfɛrli,,
fairly,ˈfɛrli,,
finally,ˈfaɪnəli,,
finally,ˈfaɪnəli,,
forever,fˈɜːrˈɛvɜːr,,
forward,ˈfɔrwɜːrd,,
fully,ˈfʊli,,
gradually,"ˈgrædʒuːəli, ˈgrædʒuːli",,
greatly,ˈgreɪtli,,
hardly,ˈhɑːrdli,,
heavily,ˈhɛvəli,,
importantly,ˌɪmˈpɔrtəntli,,
indeed,ˌɪnˈdiːd,,
indeed,ˌɪnˈdiːd,,
instead,ˌɪnˈstɛd,,
mainly,ˈmeɪnli,,
mostly,"ˈmoʊstli, ˈmoʊsli",,
nearly,ˈnɪrli,,
nowadays,ˈnaʊəˌdeɪz,,
overseas,ˈoʊvɜːrˈsiːz,,
partly,ˈpɑːrtli,,
perfectly,"ˈpɜːrːfəktli, ˈpɜːrːfəkli",,
perhaps,pˈɜːrˈhæps,,
physically,"ˈfɪzɪkəli, ˈfɪzɪkli",,
possibly,ˈpɑːsəbli,,
possibly,ˈpɑːsəbli,,
probably,ˈprɑːbəˌbliː,,
quietly,ˈkwaɪətli,,
quite,ˈkwaɪt,,
quite,ˈkwaɪt,,
rather,"ˈræðɜːr, ˈrʌðɜːr",,
rather,"ˈræðɜːr, ˈrʌðɜːr",,
recently,"ˈriːsəntli, ˈriːsənli",,
regularly,ˈrɛgjəlɜːrli,,
roughly,ˈrʌfli,,
roughly,ˈrʌfli,,
sadly,ˈsædli,,
sadly,ˈsædli,,
seriously,ˈsɪriːəsli,,
seriously,ˈsɪriːəsli,,
simply,ˈsɪmpli,,
simply,ˈsɪmpli,,
slowly,ˈsloʊli,,
somewhere,ˈsʌmˌwɛr,,
still,ˈstɪl,,
still,ˈstɪl,,
still,ˈstɪl,,
strongly,ˈstrɔŋli,,
successfully,sˈəkˈsɛsfəli,,
therefore,ˈðɛrˌfɔr,,
truly,ˈtruːli,,
twice,ˈtwaɪs,,
unfortunately,"ˈənˈfɔrtʃənətli, ənˈfɔrtʃuːnətli",,
upstairs,ˈəpˈstɛrz,,
weekly,ˈwiːkli,,
widely,ˈwaɪdli,,
worldwide,ˈwɜːrːlˈdwaɪd,,
accept,"ˈækˈsɛpt, əkˈsɛpt",,
accept,"ˈækˈsɛpt, əkˈsɛpt",,
achieve,ˈəˈtʃiːv,,
adjust,ˈəˈdʒʌst,,
admire,ˈædˈmaɪr,,
admit,ˈədˈmɪt,,
admit,ˈədˈmɪt,,
advise,"ˈædˈvaɪz, ədˈvaɪz",,
allow,ˈəˈlaʊ,,
annoy,ˈəˈnɔɪ,,
apologize,ˈəˈpɑːləˌdʒaɪz,,
appear,ˈəˈpɪr,,
appear,ˈəˈpɪr,,
apply,ˈəˈplaɪ,,
apply,ˈəˈplaɪ,,
apply,ˈəˈplaɪ,,
appreciate,ˈəˈpriːʃiːˌeɪt,,
appreciate,ˈəˈpriːʃiːˌeɪt,,
argue,ˈɑːrgjuː,,
attack,ˈəˈtæk,,
avoid,ˈəˈvɔɪd,,
bake,ˈbeɪk,,
belong,bˈɪˈlɔŋ,,
bend,ˈbɛnd,,
blame,ˈbleɪm,,
bother,ˈbɑːðɜːr,,
bury,ˈbɛri,,
call,ˈkɔl,,
call,ˈkɔl,,
call,ˈkɔl,,
cause,"ˈkɑːz, ˈkɔz",,
chat,ˈtʃæt,,
check,ˈtʃɛk,,
check,ˈtʃɛk,,
cheer,ˈtʃɪr,,
claim,ˈkleɪm,,
claim,ˈkleɪm,,
click,ˈklɪk,,
climb,ˈklaɪm,,
climb,ˈklaɪm,,
clone,ˈkloʊn,,
communicate,kˈəˈmjuːnəˌkeɪt,,
compare,kˈəmˈpɛr,,
compare,kˈəmˈpɛr,,
complain,kˈəmˈpleɪn,,
concentrate,ˈkɑːnsənˌtreɪt,,
concentrate,ˈkɑːnsənˌtreɪt,,
confuse,kˈənˈfjuːz,,
confuse,kˈənˈfjuːz,,
consider,kˈənˈsɪdɜːr,,
consider,kˈənˈsɪdɜːr,,
consist,kˈənˈsɪst,,
consist,kˈənˈsɪst,,
contact,ˈkɑːnˌtækt,,
continue,kˈənˈtɪnjuː,,
copy,ˈkɑːpi,,
copy,ˈkɑːpi,,
count,ˈkaʊnt,,
count,ˈkaʊnt,,
create,krˈiːˈeɪt,,
criticize,ˈkrɪtɪˌsaɪz,,
cross,ˈkrɔs,,
cry,ˈkraɪ,,
cry,ˈkraɪ,,
decide,ˌdɪˈsaɪd,,
depend,dˈɪˈpɛnd,,
destroy,dˈɪˈstrɔɪ,,
develop,dˈɪˈvɛləp,,
develop,dˈɪˈvɛləp,,
die,ˈdaɪ,,
disagree,dˈɪsəˈgriː,,
disappear,"ˌdɪsəˈpɪr, ˌdɪsəˈpiːr",,
discover,dˈɪˈskʌvɜːr,,
disturb,dˈɪˈstɜːrːb,,
divide,dˈɪˈvaɪd,,
download,ˈdaʊnˌloʊd,,
drive,ˈdraɪv,,
drive,ˈdraɪv,,
earn,ˈɜːrːn,,
earn,ˈɜːrːn,,
encourage,"ˈɛnˈkɜːrːɪdʒ, ɪnˈkɜːrːədʒ",,
encourage,"ˈɛnˈkɜːrːɪdʒ, ɪnˈkɜːrːədʒ",,
enter,"ˈɛntɜːr, ˈɛnɜːr",,
enter,"ˈɛntɜːr, ˈɛnɜːr",,
establish,ˈɪˈstæblɪʃ,,
establish,ˈɪˈstæblɪʃ,,
establish,ˈɪˈstæblɪʃ,,
exist,ˈɪgˈzɪst,,
expect,ˈɪkˈspɛkt,,
expect,ˈɪkˈspɛkt,,
explain,ˈɪkˈspleɪn,,
explore,ˈɪkˈsplɔr,,
fail,ˈfeɪl,,
fail,ˈfeɪl,,
figure,ˈfɪgjɜːr,,
figure,ˈfɪgjɜːr,,
follow,ˈfɑːloʊ,,
follow,ˈfɑːloʊ,,
follow,ˈfɑːloʊ,,
forbid,"fˈɜːrˈbɪd, fɔˈbɪd",,
freeze,ˈfriːz,,
freeze,ˈfriːz,,
freeze,ˈfriːz,,
frighten,ˈfraɪtən,,
gather,ˈgæðɜːr,,
graduate,"ˈgrædʒəwət, ˈgrædʒəˌweɪt, ˈgrædʒuːwət, ˈgrædʒuːˌeɪt",,
harm,ˈhɑːrm,,
hate,ˈheɪt,,
hit,ˈhɪt,,
hit,ˈhɪt,,
hit,ˈhɪt,,
hold,ˈhoʊld,,
hold,ˈhoʊld,,
hold,ˈhoʊld,,
hold,ˈhoʊld,,
hurry,ˈhɜːrːi,,
impress,"ˌɪmˈprɛs, ˈɪmˌprɛs",,
improve,ˌɪmˈpruːv,,
include,ˌɪnˈkluːd,,
increase,"ˌɪnˈkriːs, ˈɪnˌkriːs",,
indicate,ˈɪndəˌkeɪt,,
injure,ˈɪndʒɜːr,,
invade,ˌɪnˈveɪd,,
invent,ˌɪnˈvɛnt,,
invite,ˌɪnˈvaɪt,,
lend,ˈlɛnd,,
lie,ˈlaɪ,,
lie,ˈlaɪ,,
lose,ˈluːz,,
lose,ˈluːz,,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
marry,ˈmɛri,,
mix,ˈmɪks,,
move,ˈmuːv,,
move,ˈmuːv,,
move,ˈmuːv,,
need,ˈniːd,,
offer,ˈɔfɜːr,,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
oppose,ˈəˈpoʊz,,
order,ˈɔrdɜːr,,
order,ˈɔrdɜːr,,
organize,ˈɔrgəˌnaɪz,,
lend,ˈlɛnd,,
lie,ˈlaɪ,,
lie,ˈlaɪ,,
lose,ˈluːz,,
lose,ˈluːz,,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
marry,ˈmɛri,,
mix,ˈmɪks,,
move,ˈmuːv,,
move,ˈmuːv,,
move,ˈmuːv,,
need,ˈniːd,,
offer,ˈɔfɜːr,,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
oppose,ˈəˈpoʊz,,
order,ˈɔrdɜːr,,
order,ˈɔrdɜːr,,
organize,ˈɔrgəˌnaɪz,,
pack,ˈpæk,,
park,ˈpɑːrk,,
pass,ˈpæs,,
pass,ˈpæs,,
pass,ˈpæs,,
perform,pˈɜːrˈfɔrm,,
perform,pˈɜːrˈfɔrm,,
point,ˈpɔɪnt,,
post,ˈpoʊst,,
post,ˈpoʊst,,
post,ˈpoʊst,,
pour,ˈpɔr,,
predict,"prˈɪˈdɪkt, priːˈdɪkt",,
prefer,"prˈəˈfɜːrː, prɪˈfɜːrː, priːˈfɜːrː",,
prepare,prˈiːˈpɛr,,
pretend,prˈiːˈtɛnd,,
prevent,"prˈɪˈvɛnt, priːˈvɛnt",,
print,ˈprɪnt,,
produce,"prˈəˈduːs, ˈproʊduːs",,
pronounce,prˈəˈnaʊns,,
provide,prˈəˈvaɪd,,
publish,ˈpʌblɪʃ,,
pull,ˈpʊl,,
pursue,pˈɜːrˈsuː,,
quit,ˈkwɪt,,
raise,ˈreɪz,,
raise,ˈreɪz,,
raise,ˈreɪz,,
raise,ˈreɪz,,
reach,ˈriːtʃ,,
reach,ˈriːtʃ,,
realize,ˈriːəˌlaɪz,,
realize,ˈriːəˌlaɪz,,
receive,"rˈəˈsiːv, rɪˈsiːv, riːˈsiːv",,
recycle,rˈiːˈsaɪkəl,,
refer,"rˈəˈfɜːrː, rɪˈfɜːrː",,
refer,"rˈəˈfɜːrː, rɪˈfɜːrː",,
refer,"rˈəˈfɜːrː, rɪˈfɜːrː",,
reflect,"rˈəˈflɛkt, rɪˈflɛkt",,
reflect,"rˈəˈflɛkt, rɪˈflɛkt",,
regret,"rˈəˈgrɛt, rɪˈgrɛt",,
relax,"rˈɪˈlæks, riːˈlæks",,
remain,"rˈɪˈmeɪn, riːˈmeɪn",,
remind,rˈiːˈmaɪnd,,
rent,ˈrɛnt,,
repair,rˈɪˈpɛr,,
replace,"ˌriːˈpleɪs, ɜːrˈpleɪs",,
represent,"ˌrɛprəˈzɛnt, ˌrɛprɪˈzɛnt",,
represent,"ˌrɛprəˈzɛnt, ˌrɛprɪˈzɛnt",,
retire,"rˈɪˈtaɪr, riːˈtaɪr, ˌriːˈtaɪɜːr",,
return,"rˈɪˈtɜːrːn, riːˈtɜːrːn",,
return,"rˈɪˈtɜːrːn, riːˈtɜːrːn",,
reveal,"rˈɪˈviːl, riːˈviːl",,
ruin,"ˈruːən, ˈruːɪn",,
satisfy,"ˈsætəsˌfaɪ, ˈsætɪsˌfaɪ",,
seek,ˈsiːk,,
seem,ˈsiːm,,
send,ˈsɛnd,,
serve,ˈsɜːrːv,,
serve,ˈsɜːrːv,,
serve,ˈsɜːrːv,,
shine,ˈʃaɪn,,
shoot,ˈʃuːt,,
shoot,ˈʃuːt,,
shoot,ˈʃuːt,,
shut,ˈʃʌt,,
smoke,ˈsmoʊk,,
spell,ˈspɛl,,
spill,ˈspɪl,,
stand,ˈstænd,,
stand,ˈstænd,,
steal,ˈstiːl,,
succeed,sˈəkˈsiːd,,
succeed,sˈəkˈsiːd,,
suggest,sˈəˈdʒɛst,,
suggest,sˈəˈdʒɛst,,
suit,ˈsuːt,,
survive,sˈɜːrˈvaɪv,,
throw,ˈθroʊ,,
trust,ˈtrʌst,,
try,ˈtraɪ,,
try,ˈtraɪ,,
understand,ˌəndɜːrˈstænd,,
wander,ˈwɑːndɜːr,,
weigh,ˈweɪ,,
weigh,ˈweɪ,,
wish,ˈwɪʃ,,
worry,ˈwɜːrːi,,
herself,hˈɜːrˈsɛlf,,
himself,hˈɪmˈsɛlf,,
itself,ˌɪtˈsɛlf,,
most,"ˈmoʊst, ˈmoʊs",,
myself,ˌmaɪˈsɛlf,,
nobody,"ˈnoʊˌbɑːˌdiː, ˈnoʊbədi",,
ourselves,"ˈaʊɜːrˈsɛlvz, ɑːrˈsɛlvz",,
somebody,"ˈsʌmˌbɑːdi, ˈsʌmbəˌdiː",,
themselves,"ðˈɛmˈsɛlvz, ðəmˈsɛlvz",,
against,"ˈəˈgɛnst, əˈgeɪnst",,
against,"ˈəˈgɛnst, əˈgeɪnst",,
against,"ˈəˈgɛnst, əˈgeɪnst",,
along,ˈəˈlɔŋ,,
among,ˈəˈmʌŋ,,
down,ˈdaʊn,,
during,"ˈdʊrɪŋ, dˈjʊrɪŋ, ˈdɜːrːɪŋ",,
except,ˈɪkˈsɛpt,,
plus,ˈplʌs,,
since,ˈsɪns,,
upon,ˈəˈpɑːn,,
without,"wˈɪˈθaʊt, wɪˈðaʊt",,
although,ˌɔlˈðoʊ,,
while,"ˈwaɪl, ˈhwaɪl",,
while,"ˈwaɪl, ˈhwaɪl",,
might,ˈmaɪt,,
might,ˈmaɪt,,
shall,ˈʃæl,,
shall,ˈʃæl,,
several,ˈsɛvɜːrəl,,
whatever,"ˌwəˈtɛvɜːr, ˌhwəˈtɛvɜːr",,
acceptable,"ˈækˈsɛptəbəl, əkˈsɛptəbəl",,
additional,ˈəˈdɪʃənəl,,
alive,ˈəˈlaɪv,,
ancient,"ˈeɪntʃənt, ˈeɪnʃənt",,
anxious,"ˈæŋkʃəs, ˈæŋʃəs",,
anxious,"ˈæŋkʃəs, ˈæŋʃəs",,
appropriate,"ˈəˈproʊpriːət, əˈproʊpriːˌeɪt",,
artificial,ˌɑːrtəˈfɪʃəl,,
attractive,ˈəˈtræktɪv,,
audio,ˈɑːdiːˌoʊ,,
automatic,"ˌɔtəˈmætɪk, ˌɔtoʊˈmætɪk",,
average,"ˈævɜːrɪdʒ, ˈævrɪdʒ",,
awful,ˈɔfəl,,
back,ˈbæk,,
basic,ˈbeɪsɪk,,
brave,ˈbreɪv,,
brilliant,ˈbrɪljənt,,
brilliant,ˈbrɪljənt,,
brilliant,ˈbrɪljənt,,
certain,ˈsɜːrːtən,,
certain,ˈsɜːrːtən,,
cheap,ˈtʃiːp,,
cheap,ˈtʃiːp,,
colorful,ˈkʌlɜːrfəl,,
comfortable,ˈkʌmfɜːrtəbəl,,
common,ˈkɑːmən,,
common,ˈkɑːmən,,
confident,ˈkɑːnfədənt,,
convenient,kˈənˈviːnjənt,,
crazy,ˈkreɪzi,,
creative,krˈiːˈeɪtɪv,,
dangerous,ˈdeɪndʒɜːrəs,,
dead,ˈdɛd,,
fit,ˈfɪt,,
fit,ˈfɪt,,
fresh,ˈfrɛʃ,,
fresh,ˈfrɛʃ,,
further,ˈfɜːrːðɜːr,,
gentle,"ˈdʒɛntəl, ˈdʒɛnəl",,
golden,ˈgoʊldən,,
grateful,ˈgreɪtfəl,,
helpful,ˈhɛlpfəl,,
ill,ˈɪl,,
illegal,ˌɪˈliːgəl,,
impossible,ˌɪmˈpɑːsəbəl,,
indoor,ˈɪnˌdɔr,,
inexpensive,ˌɪnɪkˈspɛnsɪv,,
inner,ˈɪnɜːr,,
instant,ˈɪnstənt,,
intelligent,ˌɪnˈtɛlədʒənt,,
international,"ˌɪntɜːrˈnæʃənɑːl, ˌɪnɜːrˈnæʃənɑːl",,
junior,ˈdʒuːnjɜːr,,
likely,ˈlaɪkli,,
local,ˈloʊkəl,,
logical,ˈlɑːdʒɪkəl,,
loose,ˈluːs,,
low,ˈloʊ,,
mad,ˈmæd,,
mad,ˈmæd,,
major,ˈmeɪdʒɜːr,,
medical,"ˈmɛdəkəl, ˈmɛdɪkəl",,
mobile,ˈmoʊbəl,,
modern,ˈmɑːdɜːrn,,
national,"ˈnæʃənəl, ˈnæʃnəl",,
natural,"ˈnætʃɜːrəl, ˈnætʃrəl",,
natural,"ˈnætʃɜːrəl, ˈnætʃrəl",,
necessary,ˈnɛsəˌsɛri,,
negative,ˈnɛgətɪv,,
nervous,ˈnɜːrːvəs,,
noisy,ˈnɔɪzi,,
normal,ˈnɔrməl,,
official,ˈəˈfɪʃəl,,
online,ˈɔnˌlaɪn,,
opposite,ˈɑːpəzɪt,,
original,ˈɜːrˈɪdʒənəl,,
original,ˈɜːrˈɪdʒənəl,,
peaceful,ˈpiːsfəl,,
perfect,"pˈɜːrˈfɛkt, ˈpɜːrːˌfɪkt",,
physical,ˈfɪzɪkəl,,
physical,ˈfɪzɪkəl,,
pleasant,ˈplɛzənt,,
polite,pˈəˈlaɪt,,
political,"pˈəˈlɪtəkəl, pəˈlɪtɪkəl",,
popular,ˈpɑːpjəlɜːr,,
possible,ˈpɑːsəbəl,,
powerful,ˈpaʊɜːrfəl,,
precise,"prˈɪˈsaɪs, priːˈsaɪs",,
principal,ˈprɪnsəpəl,,
private,ˈpraɪvət,,
professional,prˈəˈfɛʃənəl,,
progressive,prˈəˈgrɛsɪv,,
proper,ˈprɑːpɜːr,,
quick,ˈkwɪk,,
raw,ˈrɑː,,
recent,ˈriːsənt,,
regular,"ˈrɛgjəlɜːr, ˈreɪgjəlɜːr",,
regular,"ˈrɛgjəlɜːr, ˈreɪgjəlɜːr",,
remote,"rˈɪˈmoʊt, riːˈmoʊt",,
romantic,rˈoʊˈmæntɪk,,
royal,ˈrɔɪəl,,
safe,ˈseɪf,,
scientific,ˌsaɪənˈtɪfɪk,,
senior,ˈsiːnjɜːr,,
significant,"sˈəgˈnɪfɪkənt, sɪgˈnɪfɪkənt",,
significant,"sˈəgˈnɪfɪkənt, sɪgˈnɪfɪkənt",,
similar,ˈsɪməlɜːr,,
simple,ˈsɪmpəl,,
single,ˈsɪŋgəl,,
single,ˈsɪŋgəl,,
singular,ˈsɪŋgjəlɜːr,,
singular,ˈsɪŋgjəlɜːr,,
slim,ˈslɪm,,
slim,ˈslɪm,,
smooth,ˈsmuːð,,
smooth,ˈsmuːð,,
soft,"ˈsɑːft, ˈsɔft",,
soft,"ˈsɑːft, ˈsɔft",,
specific,"spˈəˈsɪfɪk, spɪˈsɪfɪk",,
straight,ˈstreɪt,,
sudden,ˈsʌdən,,
suitable,ˈsuːtəbəl,,
traditional,trˈəˈdɪʃənəl,,
uncertain,ˈənˈsɜːrːtən,,
unfair,"ˈənˈfɛr, ˈʌnˈfɛr, ˌɔnˈfɛr",,
unhappy,ˈənˈhæpi,,
unlike,ˈənˈlaɪk,,
unnecessary,ˈənˈnɛsəˌsɛri,,
unusual,"ˈənˈjuːˌʒuːəl, ənˈjuːʒwəl",,
upset,"ˈəpˈsɛt, ˈʌpˌsɛt",,
useful,ˈjuːsfəl,,
usual,"ˈjuːʒəwəl, ˈjuːʒuːəl",,
violent,ˈvaɪələnt,,
weak,ˈwiːk,,
wet,ˈwɛt,,
whole,ˈhoʊl,,
wide,ˈwaɪd,,
wild,ˈwaɪld,,
wild,ˈwaɪld,,
windy,"ˈwɪndi, ˈwaɪndi",,
wise,ˈwaɪz,,
wooden,ˈwʊdən,,
clear,ˈklɪr,,
clear,ˈklɪr,,
clear,ˈklɪr,,
clear,ˈklɪr,,
absence,ˈæbsəns,,
absence,ˈæbsəns,,
accent,"ˈəkˈsɛnt, ˈækˌsɛnt",,
accent,"ˈəkˈsɛnt, ˈækˌsɛnt",,
accent,"ˈəkˈsɛnt, ˈækˌsɛnt",,
acceptance,"ˈækˈsɛptəns, əkˈsɛptəns",,
acceptance,"ˈækˈsɛptəns, əkˈsɛptəns",,
access,ˈækˌsɛs,,
access,ˈækˌsɛs,,
accessory,ˈækˈsɛsɜːri,,
accessory,ˈækˈsɛsɜːri,,
accountant,ˈəˈkaʊntənt,,
accuracy,ˈækjɜːrəsi,,
achievement,ˈəˈtʃiːvmənt,,
achievement,ˈəˈtʃiːvmənt,,
actress,ˈæktrəs,,
ad,ˈæd,,
administration,ˈædˌmɪnɪˈstreɪʃən,,
administration,ˈædˌmɪnɪˈstreɪʃən,,
admission,"ˈædˈmɪʃən, ədˈmɪʃən",,
admission,"ˈædˈmɪʃən, ədˈmɪʃən",,
admission,"ˈædˈmɪʃən, ədˈmɪʃən",,
adviser,ˈædˈvaɪzɜːr,,
advisor,ˈædˈvaɪzɜːr,,
agenda,ˈəˈdʒɛndə,,
agenda,ˈəˈdʒɛndə,,
agreement,ˈəˈgriːmənt,,
agreement,ˈəˈgriːmənt,,
agriculture,ˈægrɪˌkəltʃɜːr,,
aim,ˈeɪm,,
aim,ˈeɪm,,
airline,ˈɛrˌlaɪn,,
alcohol,ˈælkəˌhɑːl,,
alcohol,ˈælkəˌhɑːl,,
allowance,ˈəˈlaʊəns,,
allowance,ˈəˈlaʊəns,,
allowance,ˈəˈlaʊəns,,
alternative,ˈɔlˈtɜːrːnətɪv,,
amount,ˈəˈmaʊnt,,
analysis,ˈæˈnælɪsɪs,,
angle,ˈæŋgəl,,
angle,ˈæŋgəl,,
announcement,ˈəˈnaʊnsmɛnt,,
anxiety,ˈæŋˈzaɪəti,,
anxiety,ˈæŋˈzaɪəti,,
apology,ˈəˈpɑːləˌdʒiː,,
appetite,ˈæpəˌtaɪt,,
appetite,ˈæpəˌtaɪt,,
applause,ˈəˈplɔz,,
application,ˌæpləˈkeɪʃən,,
application,ˌæpləˈkeɪʃən,,
application,ˌæpləˈkeɪʃən,,
appreciation,ˈəˌpriːʃiːˈeɪʃən,,
appreciation,ˈəˌpriːʃiːˈeɪʃən,,
appreciation,ˈəˌpriːʃiːˈeɪʃən,,
approval,ˈəˈpruːvəl,,
architect,ˈɑːrkəˌtɛkt,,
architect,ˈɑːrkəˌtɛkt,,
army,ˈɑːrmi,,
army,ˈɑːrmi,,
army,ˈɑːrmi,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrival,ˈɜːrˈaɪvəl,,
arrow,"ˈæroʊ, ˈɛroʊ",,
arrow,"ˈæroʊ, ˈɛroʊ",,
artist,"ˈɑːrtəst, ˈɑːrtɪst",,
aspect,ˈæˌspɛkt,,
assignment,ˈəˈsaɪnmənt,,
assignment,ˈəˈsaɪnmənt,,
assistance,ˈəˈsɪstəns,,
assistant,ˈəˈsɪstənt,,
atmosphere,ˈætməsˌfɪr,,
atmosphere,ˈætməsˌfɪr,,
attachment,ˈəˈtætʃmənt,,
attachment,ˈəˈtætʃmənt,,
attachment,ˈəˈtætʃmənt,,
attraction,ˈəˈtrækʃən,,
attraction,ˈəˈtrækʃən,,
attraction,ˈəˈtrækʃən,,
authority,ˈəˈθɔrəti,,
authority,ˈəˈθɔrəti,,
authority,ˈəˈθɔrəti,,
awareness,ˈəˈwɛrnəs,,
baggage,ˈbægɪdʒ,,
barrel,"ˈbærəl, ˈbɛrəl",,
barrel,"ˈbærəl, ˈbɛrəl",,
basin,ˈbeɪsən,,
basin,ˈbeɪsən,,
basis,"ˈbeɪsəs, ˈbeɪsɪs",,
battle,ˈbætəl,,
behalf,bˈɪˈhæf,,
belief,bˈɪˈliːf,,
benefit,ˈbɛnəfɪt,,
benefit,ˈbɛnəfɪt,,
bin,ˈbɪn,,
biography,bˈaɪˈɑːgrəfi,,
biology,bˈaɪˈɑːlədʒi,,
blog,ˈblɔg,,
bomb,"ˈbɑːm, ˈbɔm",,
boom,ˈbuːm,,
boom,ˈbuːm,,
boot,ˈbuːt,,
border,ˈbɔrdɜːr,,
breakthrough,ˈbreɪkˌθruː,,
breast,ˈbrɛst,,
breath,ˈbrɛθ,,
brick,ˈbrɪk,,
bubble,ˈbʌbəl,,
bubble,ˈbʌbəl,,
builder,ˈbɪldɜːr,,
bull,ˈbʊl,,
bullet,ˈbʊlət,,
bulletin,ˈbʊlɪtən,,
bunch,ˈbʌntʃ,,
buyer,ˈbaɪɜːr,,
cabin,ˈkæbən,,
cabin,ˈkæbən,,
calculation,ˌkælkjəˈleɪʃən,,
calculator,ˈkælkjəˌleɪtɜːr,,
caller,ˈkɔlɜːr,,
caller,ˈkɔlɜːr,,
cancer,ˈkænsɜːr,,
capacity,"kˈəˈpæsəti, kəˈpæsɪti",,
capacity,"kˈəˈpæsəti, kəˈpæsɪti",,
career,kˈɜːrˈɪr,,
carpet,ˈkɑːrpət,,
category,ˈkætəˌgɔri,,
cattle,ˈkætəl,,
caution,"ˈkɑːʃən, ˈkɔʃən",,
celebrity,sˈəˈlɛbrɪti,,
cell,ˈsɛl,,
cell,ˈsɛl,,
cell,ˈsɛl,,
ceremony,ˈsɛrəˌmoʊni,,
certainty,ˈsɜːrːtənti,,
champion,ˈtʃæmpiːən,,
champion,ˈtʃæmpiːən,,
channel,ˈtʃænəl,,
channel,ˈtʃænəl,,
channel,ˈtʃænəl,,
chaos,ˈkeɪɑːs,,
