word,ipa,source,original_ipa
perfectly,"ˈpɜːrːfəktli, ˈpɜːrːfəkli",,
perhaps,pˈˈɜːrˈhæps,,
physically,"ˈfɪzɪkəli, ˈfɪzɪkli",,
possibly,ˈpɑːsəbli,,
possibly,ˈpɑːsəbli,,
probably,ˈprɑːbəˌbliː,,
quietly,ˈkwaɪətli,,
quite,ˈkwaɪt,,
quite,ˈkwaɪt,,
rather,"ˈræðɜːr, ˈrʌðɜːr",,
rather,"ˈræðɜːr, ˈrʌðɜːr",,
recently,"ˈriːsəntli, ˈriːsənli",,
regularly,ˈrɛgjəlɜːrli,,
roughly,ˈrʌfli,,
roughly,ˈrʌfli,,
sadly,ˈsædli,,
sadly,ˈsædli,,
seriously,ˈsɪriːəsli,,
seriously,ˈsɪriːəsli,,
simply,ˈsɪmpli,,
simply,ˈsɪmpli,,
slowly,ˈsloʊli,,
somewhere,ˈsʌmwɛr,,
still,ˈstɪl,,
still,ˈstɪl,,
still,ˈstɪl,,
strongly,ˈstrɔŋli,,
successfully,sˈˈəksɛsfəli,,
therefore,ˈðɛrfɔr,,
truly,ˈtruːli,,
twice,ˈtwaɪs,,
unfortunately,"ˈənfɔrtʃənətli, ənfɔrtʃuːnətli",,
upstairs,ˈəpstɛrz,,
weekly,ˈwiːkli,,
widely,ˈwaɪdli,,
worldwide,ˈwɜːrːldwaɪd,,
accept,"ˈæksɛpt, əksɛpt",,
accept,"ˈæksɛpt, əksɛpt",,
achieve,ˈəˈtʃiːv,,
adjust,ˈəˈdʒʌst,,
admire,ˈædmaɪr,,
admit,ˈədmɪt,,
admit,ˈədmɪt,,
advise,"ˈædvaɪz, ədvaɪz",,
allow,ˈəˈlaʊ,,
annoy,ˈəˈnɔɪ,,
apologize,ˈəˈpɑːləˌdʒaɪz,,
appear,ˈəˈpɪr,,
appear,ˈəˈpɪr,,
apply,ˈəˈplaɪ,,
apply,ˈəˈplaɪ,,
apply,ˈəˈplaɪ,,
appreciate,ˈəˈpriːʃiːˌeɪt,,
appreciate,ˈəˈpriːʃiːˌeɪt,,
argue,ˈɑːrgjuː,,
attack,ˈəˈtæk,,
avoid,ˈəˈvɔɪd,,
bake,ˈbeɪk,,
belong,bˈˈɪˈlɔŋ,,
bend,ˈbɛnd,,
blame,ˈbleɪm,,
bother,ˈbɑːðɜːr,,
bury,ˈbɛri,,
call,ˈkɔl,,
call,ˈkɔl,,
call,ˈkɔl,,
cause,"ˈkɑːz, ˈkɔz",,
chat,ˈtʃæt,,
check,ˈtʃɛk,,
check,ˈtʃɛk,,
cheer,ˈtʃɪr,,
claim,ˈkleɪm,,
claim,ˈkleɪm,,
click,ˈklɪk,,
climb,ˈklaɪm,,
climb,ˈklaɪm,,
clone,ˈkloʊn,,
communicate,kˈˈəˈmjuːnəˌkeɪt,,
compare,kˈˈəmpɛr,,
compare,kˈˈəmpɛr,,
complain,kˈˈəmpleɪn,,
concentrate,ˈkɑːnsəntreɪt,,
concentrate,ˈkɑːnsəntreɪt,,
confuse,kˈˈənfjuːz,,
confuse,kˈˈənfjuːz,,
consider,kˈˈənsɪdɜːr,,
consider,kˈˈənsɪdɜːr,,
consist,kˈˈənsɪst,,
consist,kˈˈənsɪst,,
contact,ˈkɑːntækt,,
continue,kˈˈəntɪnjuː,,
copy,ˈkɑːpi,,
copy,ˈkɑːpi,,
count,ˈkaʊnt,,
count,ˈkaʊnt,,
create,krˈˈiːˈeɪt,,
criticize,ˈkrɪtɪˌsaɪz,,
cross,ˈkrɔs,,
cry,ˈkraɪ,,
cry,ˈkraɪ,,
decide,ˌdɪˈsaɪd,,
depend,dˈˈɪˈpɛnd,,
destroy,dˈˈɪˈstrɔɪ,,
develop,dˈˈɪˈvɛləp,,
develop,dˈˈɪˈvɛləp,,
die,ˈdaɪ,,
disagree,dˈˈɪsəˈgriː,,
disappear,"ˌdɪsəˈpɪr, ˌdɪsəˈpiːr",,
discover,dˈˈɪˈskʌvɜːr,,
disturb,dˈˈɪˈstɜːrːb,,
divide,dˈˈɪˈvaɪd,,
download,ˈdaʊnloʊd,,
drive,ˈdraɪv,,
drive,ˈdraɪv,,
earn,ˈɜːrːn,,
earn,ˈɜːrːn,,
encourage,"ˈɛnkɜːrːɪdʒ, ɪnkɜːrːədʒ",,
encourage,"ˈɛnkɜːrːɪdʒ, ɪnkɜːrːədʒ",,
enter,"ˈɛntɜːr, ˈɛnɜːr",,
enter,"ˈɛntɜːr, ˈɛnɜːr",,
establish,ˈɪˈstæblɪʃ,,
establish,ˈɪˈstæblɪʃ,,
establish,ˈɪˈstæblɪʃ,,
exist,ˈɪgzɪst,,
expect,ˈɪkspɛkt,,
expect,ˈɪkspɛkt,,
explain,ˈɪkspleɪn,,
explore,ˈɪksplɔr,,
fail,ˈfeɪl,,
fail,ˈfeɪl,,
figure,ˈfɪgjɜːr,,
figure,ˈfɪgjɜːr,,
follow,ˈfɑːloʊ,,
follow,ˈfɑːloʊ,,
follow,ˈfɑːloʊ,,
forbid,"fˈˈɜːrbɪd, fɔˈbɪd",,
freeze,ˈfriːz,,
freeze,ˈfriːz,,
freeze,ˈfriːz,,
frighten,ˈfraɪtən,,
gather,ˈgæðɜːr,,
graduate,"ˈgrædʒəwət, ˈgrædʒəˌweɪt, ˈgrædʒuːwət, ˈgrædʒuːˌeɪt",,
harm,ˈhɑːrm,,
hate,ˈheɪt,,
hit,ˈhɪt,,
hit,ˈhɪt,,
hit,ˈhɪt,,
hold,ˈhoʊld,,
hold,ˈhoʊld,,
hold,ˈhoʊld,,
hold,ˈhoʊld,,
hurry,ˈhɜːrːi,,
impress,"ˌɪmprɛs, ˈɪmprɛs",,
improve,ˌɪmpruːv,,
include,ˌɪnkluːd,,
increase,"ˌɪnkriːs, ˈɪnkriːs",,
indicate,ˈɪndəˌkeɪt,,
injure,ˈɪndʒɜːr,,
invade,ˌɪnveɪd,,
invent,ˌɪnvɛnt,,
invite,ˌɪnvaɪt,,
lend,ˈlɛnd,,
lie,ˈlaɪ,,
lie,ˈlaɪ,,
lose,ˈluːz,,
lose,ˈluːz,,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
marry,ˈmɛri,,
mix,ˈmɪks,,
move,ˈmuːv,,
move,ˈmuːv,,
move,ˈmuːv,,
need,ˈniːd,,
offer,ˈɔfɜːr,,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
oppose,ˈəˈpoʊz,,
order,ˈɔrdɜːr,,
order,ˈɔrdɜːr,,
organize,ˈɔrgəˌnaɪz,,
lend,ˈlɛnd,,
lie,ˈlaɪ,,
lie,ˈlaɪ,,
lose,ˈluːz,,
lose,ˈluːz,,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
manage,"ˈmænədʒ, ˈmænɪdʒ",,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
mark,ˈmɑːrk,,
marry,ˈmɛri,,
mix,ˈmɪks,,
move,ˈmuːv,,
move,ˈmuːv,,
move,ˈmuːv,,
need,ˈniːd,,
offer,ˈɔfɜːr,,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
operate,"ˈɑːpɜːrˌeɪt, ˈɔpɜːrˌeɪt",,
oppose,ˈəˈpoʊz,,
order,ˈɔrdɜːr,,
order,ˈɔrdɜːr,,
organize,ˈɔrgəˌnaɪz,,
pack,ˈpæk,,
park,ˈpɑːrk,,
pass,ˈpæs,,
pass,ˈpæs,,
pass,ˈpæs,,
perform,pˈˈɜːrfɔrm,,
perform,pˈˈɜːrfɔrm,,
point,ˈpɔɪnt,,
post,ˈpoʊst,,
post,ˈpoʊst,,
post,ˈpoʊst,,
pour,ˈpɔr,,
predict,"prˈˈɪˈdɪkt, priːˈdɪkt",,
prefer,"prˈˈəˈfɜːrː, prɪˈfɜːrː, priːˈfɜːrː",,
prepare,prˈˈiːˈpɛr,,
pretend,prˈˈiːˈtɛnd,,
prevent,"prˈˈɪˈvɛnt, priːˈvɛnt",,
print,ˈprɪnt,,
produce,"prˈˈəˈduːs, ˈproʊduːs",,
pronounce,prˈˈəˈnaʊns,,
provide,prˈˈəˈvaɪd,,
publish,ˈpʌblɪʃ,,
pull,ˈpʊl,,
pursue,pˈˈɜːrsuː,,
quit,ˈkwɪt,,
raise,ˈreɪz,,
raise,ˈreɪz,,
raise,ˈreɪz,,
raise,ˈreɪz,,
reach,ˈriːtʃ,,
reach,ˈriːtʃ,,
realize,ˈriːəˌlaɪz,,
realize,ˈriːəˌlaɪz,,
receive,"rˈˈəˈsiːv, rɪˈsiːv, riːˈsiːv",,
recycle,rˈˈiːˈsaɪkəl,,
refer,"rˈˈəˈfɜːrː, rɪˈfɜːrː",,
refer,"rˈˈəˈfɜːrː, rɪˈfɜːrː",,
refer,"rˈˈəˈfɜːrː, rɪˈfɜːrː",,
reflect,"rˈˈəˈflɛkt, rɪˈflɛkt",,
reflect,"rˈˈəˈflɛkt, rɪˈflɛkt",,
regret,"rˈˈəˈgrɛt, rɪˈgrɛt",,
relax,"rˈˈɪˈlæks, riːˈlæks",,
remain,"rˈˈɪˈmeɪn, riːˈmeɪn",,
remind,rˈˈiːˈmaɪnd,,
rent,ˈrɛnt,,
repair,rˈˈɪˈpɛr,,
replace,"ˌriːˈpleɪs, ɜːrpleɪs",,
represent,"ˌrɛprəˈzɛnt, ˌrɛprɪˈzɛnt",,
represent,"ˌrɛprəˈzɛnt, ˌrɛprɪˈzɛnt",,
retire,"rˈˈɪˈtaɪr, riːˈtaɪr, ˌriːˈtaɪɜːr",,
return,"rˈˈɪˈtɜːrːn, riːˈtɜːrːn",,
return,"rˈˈɪˈtɜːrːn, riːˈtɜːrːn",,
reveal,"rˈˈɪˈviːl, riːˈviːl",,
ruin,"ˈruːən, ˈruːɪn",,
satisfy,"ˈsætəsfaɪ, ˈsætɪsfaɪ",,
seek,ˈsiːk,,
seem,ˈsiːm,,
send,ˈsɛnd,,
serve,ˈsɜːrːv,,
serve,ˈsɜːrːv,,
serve,ˈsɜːrːv,,
shine,ˈʃaɪn,,
shoot,ˈʃuːt,,
shoot,ˈʃuːt,,
shoot,ˈʃuːt,,
shut,ˈʃʌt,,
smoke,ˈsmoʊk,,
spell,ˈspɛl,,
spill,ˈspɪl,,
stand,ˈstænd,,
stand,ˈstænd,,
steal,ˈstiːl,,
succeed,sˈˈəksiːd,,
succeed,sˈˈəksiːd,,
suggest,sˈˈəˈdʒɛst,,
suggest,sˈˈəˈdʒɛst,,
suit,ˈsuːt,,
survive,sˈˈɜːrvaɪv,,
throw,ˈθroʊ,,
trust,ˈtrʌst,,
try,ˈtraɪ,,
try,ˈtraɪ,,
understand,ˌəndɜːrstænd,,
wander,ˈwɑːndɜːr,,
weigh,ˈweɪ,,
weigh,ˈweɪ,,
wish,ˈwɪʃ,,
worry,ˈwɜːrːi,,
herself,hˈˈɜːrsɛlf,,
himself,hˈˈɪmsɛlf,,
itself,ˌɪtsɛlf,,
most,"ˈmoʊst, ˈmoʊs",,
myself,ˌmaɪˈsɛlf,,
nobody,"ˈnoʊˌbɑːˌdiː, ˈnoʊbədi",,
ourselves,"ˈaʊɜːrsɛlvz, ɑːrsɛlvz",,
somebody,"ˈsʌmbɑːdi, ˈsʌmbəˌdiː",,
themselves,"ðˈˈɛmsɛlvz, ðəmsɛlvz",,
against,"ˈəˈgɛnst, əˈgeɪnst",,
against,"ˈəˈgɛnst, əˈgeɪnst",,
against,"ˈəˈgɛnst, əˈgeɪnst",,
along,ˈəˈlɔŋ,,
among,ˈəˈmʌŋ,,
down,ˈdaʊn,,
during,"ˈdʊrɪŋ, djʊrɪŋ, ˈdɜːrːɪŋ",,
except,ˈɪksɛpt,,
plus,ˈplʌs,,
since,ˈsɪns,,
upon,ˈəˈpɑːn,,
without,"wˈˈɪˈθaʊt, wɪˈðaʊt",,
although,ˌɔlðoʊ,,
while,"ˈwaɪl, ˈhwaɪl",,
while,"ˈwaɪl, ˈhwaɪl",,
might,ˈmaɪt,,
might,ˈmaɪt,,
shall,ˈʃæl,,
shall,ˈʃæl,,
several,ˈsɛvɜːrəl,,
whatever,"ˌwəˈtɛvɜːr, ˌhwəˈtɛvɜːr",,
acceptable,"ˈæksɛptəbəl, əksɛptəbəl",,
additional,ˈəˈdɪʃənəl,,
alive,ˈəˈlaɪv,,
ancient,"ˈeɪntʃənt, ˈeɪnʃənt",,
anxious,"ˈæŋkʃəs, ˈæŋʃəs",,
anxious,"ˈæŋkʃəs, ˈæŋʃəs",,
appropriate,"ˈəˈproʊpriːət, əˈproʊpriːˌeɪt",,
artificial,ˌɑːrtəˈfɪʃəl,,
attractive,ˈəˈtræktɪv,,
audio,ˈɑːdiːˌoʊ,,
automatic,"ˌɔtəˈmætɪk, ˌɔtoʊˈmætɪk",,
average,"ˈævɜːrɪdʒ, ˈævrɪdʒ",,
awful,ˈɔfəl,,
back,ˈbæk,,
basic,ˈbeɪsɪk,,
brave,ˈbreɪv,,
brilliant,ˈbrɪljənt,,
brilliant,ˈbrɪljənt,,
brilliant,ˈbrɪljənt,,
certain,ˈsɜːrːtən,,
certain,ˈsɜːrːtən,,
cheap,ˈtʃiːp,,
cheap,ˈtʃiːp,,
colorful,ˈkʌlɜːrfəl,,
comfortable,ˈkʌmfɜːrtəbəl,,
common,ˈkɑːmən,,
common,ˈkɑːmən,,
confident,ˈkɑːnfədənt,,
convenient,kˈˈənviːnjənt,,
crazy,ˈkreɪzi,,
creative,krˈˈiːˈeɪtɪv,,
dangerous,ˈdeɪndʒɜːrəs,,
dead,ˈdɛd,,
fit,ˈfɪt,,
fit,ˈfɪt,,
fresh,ˈfrɛʃ,,
fresh,ˈfrɛʃ,,
further,ˈfɜːrːðɜːr,,
gentle,"ˈdʒɛntəl, ˈdʒɛnəl",,
golden,ˈgoʊldən,,
grateful,ˈgreɪtfəl,,
helpful,ˈhɛlpfəl,,
ill,ˈɪl,,
illegal,ˌɪˈliːgəl,,
impossible,ˌɪmpɑːsəbəl,,
indoor,ˈɪndɔr,,
inexpensive,ˌɪnɪkspɛnsɪv,,
inner,ˈɪnɜːr,,
instant,ˈɪnstənt,,
intelligent,ˌɪntɛlədʒənt,,
international,"ˌɪntɜːrnæʃənɑːl, ˌɪnɜːrnæʃənɑːl",,
junior,ˈdʒuːnjɜːr,,
likely,ˈlaɪkli,,
local,ˈloʊkəl,,
logical,ˈlɑːdʒɪkəl,,
loose,ˈluːs,,
low,ˈloʊ,,
mad,ˈmæd,,
mad,ˈmæd,,
major,ˈmeɪdʒɜːr,,
medical,"ˈmɛdəkəl, ˈmɛdɪkəl",,
mobile,ˈmoʊbəl,,
modern,ˈmɑːdɜːrn,,
national,"ˈnæʃənəl, ˈnæʃnəl",,
natural,"ˈnætʃɜːrəl, ˈnætʃrəl",,
natural,"ˈnætʃɜːrəl, ˈnætʃrəl",,
necessary,ˈnɛsəˌsɛri,,
negative,ˈnɛgətɪv,,
nervous,ˈnɜːrːvəs,,
noisy,ˈnɔɪzi,,
normal,ˈnɔrməl,,
official,ˈəˈfɪʃəl,,
online,ˈɔnlaɪn,,
opposite,ˈɑːpəzɪt,,
original,ˈɜːrˈɪdʒənəl,,
original,ˈɜːrˈɪdʒənəl,,
peaceful,ˈpiːsfəl,,
perfect,"pˈˈɜːrfɛkt, ˈpɜːrːˌfɪkt",,
physical,ˈfɪzɪkəl,,
physical,ˈfɪzɪkəl,,
pleasant,ˈplɛzənt,,
polite,pˈˈəˈlaɪt,,
political,"pˈˈəˈlɪtəkəl, pəˈlɪtɪkəl",,
popular,ˈpɑːpjəlɜːr,,
possible,ˈpɑːsəbəl,,
powerful,ˈpaʊɜːrfəl,,
precise,"prˈˈɪˈsaɪs, priːˈsaɪs",,
principal,ˈprɪnsəpəl,,
private,ˈpraɪvət,,
professional,prˈˈəˈfɛʃənəl,,
progressive,prˈˈəˈgrɛsɪv,,
proper,ˈprɑːpɜːr,,
quick,ˈkwɪk,,
raw,ˈrɑː,,
recent,ˈriːsənt,,
regular,"ˈrɛgjəlɜːr, ˈreɪgjəlɜːr",,
regular,"ˈrɛgjəlɜːr, ˈreɪgjəlɜːr",,
remote,"rˈˈɪˈmoʊt, riːˈmoʊt",,
romantic,rˈˈoʊˈmæntɪk,,
royal,ˈrɔɪəl,,
safe,ˈseɪf,,
scientific,ˌsaɪəntɪfɪk,,
senior,ˈsiːnjɜːr,,
significant,"sˈˈəgnɪfɪkənt, sɪgnɪfɪkənt",,
significant,"sˈˈəgnɪfɪkənt, sɪgnɪfɪkənt",,
similar,ˈsɪməlɜːr,,
simple,ˈsɪmpəl,,
single,ˈsɪŋgəl,,
single,ˈsɪŋgəl,,
singular,ˈsɪŋgjəlɜːr,,
singular,ˈsɪŋgjəlɜːr,,
slim,ˈslɪm,,
slim,ˈslɪm,,
smooth,ˈsmuːð,,
smooth,ˈsmuːð,,
soft,"ˈsɑːft, ˈsɔft",,
soft,"ˈsɑːft, ˈsɔft",,
specific,"spˈˈəˈsɪfɪk, spɪˈsɪfɪk",,
straight,ˈstreɪt,,
sudden,ˈsʌdən,,
suitable,ˈsuːtəbəl,,
traditional,trˈˈəˈdɪʃənəl,,
uncertain,ˈənsɜːrːtən,,
unfair,"ˈənfɛr, ˈʌnfɛr, ˌɔnfɛr",,
unhappy,ˈənˈhæpi,,
unlike,ˈənlaɪk,,
unnecessary,ˈənnɛsəˌsɛri,,
unusual,"ˈənjuːˌʒuːəl, ənjuːʒwəl",,
upset,"ˈəpsɛt, ˈʌpsɛt",,
useful,ˈjuːsfəl,,
usual,"ˈjuːʒəwəl, ˈjuːʒuːəl",,
violent,ˈvaɪələnt,,
weak,ˈwiːk,,
wet,ˈwɛt,,
whole,ˈhoʊl,,
wide,ˈwaɪd,,
wild,ˈwaɪld,,
wild,ˈwaɪld,,
windy,"ˈwɪndi, ˈwaɪndi",,
wise,ˈwaɪz,,
wooden,ˈwʊdən,,
clear,ˈklɪr,,
clear,ˈklɪr,,
clear,ˈklɪr,,
clear,ˈklɪr,,
absence,ˈæbsəns,,
absence,ˈæbsəns,,
accent,"ˈəksɛnt, ˈæksɛnt",,
accent,"ˈəksɛnt, ˈæksɛnt",,
accent,"ˈəksɛnt, ˈæksɛnt",,
acceptance,"ˈæksɛptəns, əksɛptəns",,
acceptance,"ˈæksɛptəns, əksɛptəns",,
access,ˈæksɛs,,
access,ˈæksɛs,,
accessory,ˈæksɛsɜːri,,
accessory,ˈæksɛsɜːri,,
accountant,ˈəˈkaʊntənt,,
accuracy,ˈækjɜːrəsi,,
achievement,ˈəˈtʃiːvmənt,,
achievement,ˈəˈtʃiːvmənt,,
actress,ˈæktrəs,,
ad,ˈæd,,
administration,ˈædmɪnɪˈstreɪʃən,,
administration,ˈædmɪnɪˈstreɪʃən,,
admission,"ˈædmɪʃən, ədmɪʃən",,
admission,"ˈædmɪʃən, ədmɪʃən",,
admission,"ˈædmɪʃən, ədmɪʃən",,
adviser,ˈædvaɪzɜːr,,
advisor,ˈædvaɪzɜːr,,
agenda,ˈəˈdʒɛndə,,
agenda,ˈəˈdʒɛndə,,
agreement,ˈəˈgriːmənt,,
agreement,ˈəˈgriːmənt,,
agriculture,ˈægrɪˌkəltʃɜːr,,
aim,ˈeɪm,,
aim,ˈeɪm,,
airline,ˈɛrlaɪn,,
alcohol,ˈælkəˌhɑːl,,
alcohol,ˈælkəˌhɑːl,,
allowance,ˈəˈlaʊəns,,
allowance,ˈəˈlaʊəns,,
allowance,ˈəˈlaʊəns,,
alternative,ˈɔltɜːrːnətɪv,,
amount,ˈəˈmaʊnt,,
analysis,ˈæˈnælɪsɪs,,
angle,ˈæŋgəl,,
angle,ˈæŋgəl,,
announcement,ˈəˈnaʊnsmɛnt,,
anxiety,ˈæŋˈzaɪəti,,
anxiety,ˈæŋˈzaɪəti,,
apology,ˈəˈpɑːləˌdʒiː,,
appetite,ˈæpəˌtaɪt,,
appetite,ˈæpəˌtaɪt,,
applause,ˈəˈplɔz,,
application,ˌæpləˈkeɪʃən,,
application,ˌæpləˈkeɪʃən,,
application,ˌæpləˈkeɪʃən,,
appreciation,ˈəˌpriːʃiːˈeɪʃən,,
appreciation,ˈəˌpriːʃiːˈeɪʃən,,
appreciation,ˈəˌpriːʃiːˈeɪʃən,,
approval,ˈəˈpruːvəl,,
architect,ˈɑːrkəˌtɛkt,,
architect,ˈɑːrkəˌtɛkt,,
army,ˈɑːrmi,,
army,ˈɑːrmi,,
army,ˈɑːrmi,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrangement,ˈɜːrˈeɪndʒmənt,,
arrival,ˈɜːrˈaɪvəl,,
arrow,"ˈæroʊ, ˈɛroʊ",,
arrow,"ˈæroʊ, ˈɛroʊ",,
artist,"ˈɑːrtəst, ˈɑːrtɪst",,
aspect,ˈæˌspɛkt,,
assignment,ˈəˈsaɪnmənt,,
assignment,ˈəˈsaɪnmənt,,
assistance,ˈəˈsɪstəns,,
assistant,ˈəˈsɪstənt,,
atmosphere,ˈætməsfɪr,,
atmosphere,ˈætməsfɪr,,
attachment,ˈəˈtætʃmənt,,
attachment,ˈəˈtætʃmənt,,
attachment,ˈəˈtætʃmənt,,
attraction,ˈəˈtrækʃən,,
attraction,ˈəˈtrækʃən,,
attraction,ˈəˈtrækʃən,,
authority,ˈəˈθɔrəti,,
authority,ˈəˈθɔrəti,,
authority,ˈəˈθɔrəti,,
awareness,ˈəˈwɛrnəs,,
baggage,ˈbægɪdʒ,,
barrel,"ˈbærəl, ˈbɛrəl",,
barrel,"ˈbærəl, ˈbɛrəl",,
basin,ˈbeɪsən,,
basin,ˈbeɪsən,,
basis,"ˈbeɪsəs, ˈbeɪsɪs",,
battle,ˈbætəl,,
behalf,bˈˈɪˈhæf,,
belief,bˈˈɪˈliːf,,
benefit,ˈbɛnəfɪt,,
benefit,ˈbɛnəfɪt,,
bin,ˈbɪn,,
biography,bˈˈaɪˈɑːgrəfi,,
biology,bˈˈaɪˈɑːlədʒi,,
blog,ˈblɔg,,
bomb,"ˈbɑːm, ˈbɔm",,
boom,ˈbuːm,,
boom,ˈbuːm,,
boot,ˈbuːt,,
border,ˈbɔrdɜːr,,
breakthrough,ˈbreɪkθruː,,
breast,ˈbrɛst,,
breath,ˈbrɛθ,,
brick,ˈbrɪk,,
bubble,ˈbʌbəl,,
bubble,ˈbʌbəl,,
builder,ˈbɪldɜːr,,
bull,ˈbʊl,,
bullet,ˈbʊlət,,
bulletin,ˈbʊlɪtən,,
bunch,ˈbʌntʃ,,
buyer,ˈbaɪɜːr,,
cabin,ˈkæbən,,
cabin,ˈkæbən,,
calculation,ˌkælkjəˈleɪʃən,,
calculator,ˈkælkjəˌleɪtɜːr,,
caller,ˈkɔlɜːr,,
caller,ˈkɔlɜːr,,
cancer,ˈkænsɜːr,,
capacity,"kˈˈəˈpæsəti, kəˈpæsɪti",,
capacity,"kˈˈəˈpæsəti, kəˈpæsɪti",,
career,kˈˈɜːrˈɪr,,
carpet,ˈkɑːrpət,,
category,ˈkætəˌgɔri,,
cattle,ˈkætəl,,
caution,"ˈkɑːʃən, ˈkɔʃən",,
celebrity,sˈˈəˈlɛbrɪti,,
cell,ˈsɛl,,
cell,ˈsɛl,,
cell,ˈsɛl,,
ceremony,ˈsɛrəˌmoʊni,,
certainty,ˈsɜːrːtənti,,
champion,ˈtʃæmpiːən,,
champion,ˈtʃæmpiːən,,
channel,ˈtʃænəl,,
channel,ˈtʃænəl,,
channel,ˈtʃænəl,,
chaos,ˈkeɪɑːs,,
charity,ˈtʃɛrɪti,,
charm,ˈtʃɑːrm,,
chat,ˈtʃæt,,
chemical,ˈkɛmɪkəl,,
chemistry,ˈkɛmɪstri,,
chemistry,ˈkɛmɪstri,,
citizenship,ˈsɪtɪzənʃɪp,,
civilization,ˌsɪvəlɪˈzeɪʃən,,
click,ˈklɪk,,
click,ˈklɪk,,
climate,"ˈklaɪmət, ˈklaɪmɪt",,
climate,"ˈklaɪmət, ˈklaɪmɪt",,
clinic,ˈklɪnɪk,,
clip,ˈklɪp,,
clip,ˈklɪp,,
coal,ˈkoʊl,,
collar,ˈkɑːlɜːr,,
combination,ˌkɑːmbəˈneɪʃən,,
comedy,ˈkɑːmədi,,
comfort,ˈkʌmfɜːrt,,
comma,ˈkɑːmə,,
comment,ˈkɑːmɛnt,,
comparison,kˈˈəmpɛrəsən,,
competitor,"kˈˈəmpɛtətɜːr, kəmpɛtɪtɜːr",,
complement,ˈkɑːmpləmənt,,
complement,ˈkɑːmpləmənt,,
composition,ˌkɑːmpəˈzɪʃən,,
composition,ˌkɑːmpəˈzɪʃən,,
compound,"ˈkɑːmpaʊnd, kəmpaʊnd",,
compound,"ˈkɑːmpaʊnd, kəmpaʊnd",,
compound,"ˈkɑːmpaʊnd, kəmpaʊnd",,
compromise,ˈkɑːmprəˌmaɪz,,
concentration,ˌkɑːnsəntreɪʃən,,
concentration,ˌkɑːnsəntreɪʃən,,
concept,ˈkɑːnsɛpt,,
conclusion,kˈˈənkluːʒən,,
confidence,ˈkɑːnfədɛns,,
confidence,ˈkɑːnfədɛns,,
confirmation,ˌkɑːnfɜːrmeɪʃən,,
confusion,kˈˈənfjuːʒən,,
connection,kˈˈəˈnɛkʃən,,
connection,kˈˈəˈnɛkʃən,,
conservation,ˌkɑːnsɜːrveɪʃən,,
consideration,kˈˈənsɪdɜːrˈeɪʃən,,
consideration,kˈˈənsɪdɜːrˈeɪʃən,,
consonant,ˈkɑːnsənənt,,
constitution,ˌkɑːnstəˈtuːʃən,,
constitution,ˌkɑːnstəˈtuːʃən,,
constitution,ˌkɑːnstəˈtuːʃən,,
construction,kˈˈənstrʌkʃən,,
consumer,kˈˈənsuːmɜːr,,
consumption,"kˈˈənsʌmpʃən, kənsʌmʃən",,
content,"ˈkɑːntɛnt, kəntɛnt",,
content,"ˈkɑːntɛnt, kəntɛnt",,
contribution,ˌkɑːntrəˈbjuːʃən,,
contribution,ˌkɑːntrəˈbjuːʃən,,
copyright,ˈkɑːpiːˌraɪt,,
correction,kˈˈɜːrˈɛkʃən,,
cotton,"ˈkɑːtən, ˈkɔtən",,
council,ˈkaʊnsəl,,
county,"ˈkaʊnti, ˈkaʊni",,
craft,ˈkræft,,
craft,ˈkræft,,
crisis,ˈkraɪsəs,,
critic,ˈkrɪtɪk,,
crop,ˈkrɑːp,,
cure,ˈkjʊr,,
currency,ˈkɜːrːənsi,,
currency,ˈkɜːrːənsi,,
curriculum,kˈˈɜːrˈɪkjələm,,
curtain,ˈkɜːrːtən,,
curve,ˈkɜːrːv,,
cycle,ˈsaɪkəl,,
cycle,ˈsaɪkəl,,
damage,"ˈdæmədʒ, ˈdæmɪdʒ",,
damage,"ˈdæmədʒ, ˈdæmɪdʒ",,
darkness,ˈdɑːrknəs,,
deadline,ˈdɛdlaɪn,,
dealer,ˈdiːlɜːr,,
debt,ˈdɛt,,
decision,dˈˈɪˈsɪʒən,,
declaration,ˌdɛklɜːrˈeɪʃən,,
deed,ˈdiːd,,
deed,ˈdiːd,,
defense,dˈˈɪˈfɛns,,
defense,dˈˈɪˈfɛns,,
deficiency,dˈˈɪˈfɪʃənsi,,
definition,ˌdɛfəˈnɪʃən,,
definition,ˌdɛfəˈnɪʃən,,
delight,dˈˈɪˈlaɪt,,
