word,ipa,source,original_ipa
automatically,"ˈɔtəmætɪkli, ɔtoʊmætɪkli",,
badly,bˈædli,,
badly,bˈædli,,
basically,bˈeɪsɪkli,,
certainly,sˈɜːrːtənli,,
certainly,sˈɜːrːtənli,,
clearly,klˈɪrli,,
correctly,kˈɜːrɛktli,,
daily,dˈeɪli,,
deeply,dˈiːpli,,
differently,"dˈɪfrəntli, dɪfɜːrɛntli",,
downstairs,dˈaʊnstɛrz,,
downtown,dˈaʊntaʊn,,
easily,ˈiːzəli,,
elsewhere,ˈɛlswɛr,,
especially,"ˈəspɛʃli, əspɛʃəli",,
even,ˈiːvɪn,,
ever,ˈɛvɜːr,,
exactly,ˈɪgzæktli,,
exactly,ˈɪgzæktli,,
extremely,ˈɪkstriːmli,,
fairly,fˈɛrli,,
fairly,fˈɛrli,,
finally,fˈaɪnəli,,
finally,fˈaɪnəli,,
forever,fˈɜːrɛvɜːr,,
forward,fˈɔrwɜːrd,,
fully,fˈʊli,,
gradually,"grˈædʒuːəli, grædʒuːli",,
greatly,grˈeɪtli,,
hardly,hˈɑːrdli,,
heavily,hˈɛvəli,,
importantly,ˈɪmpɔrtəntli,,
indeed,ˈɪndiːd,,
indeed,ˈɪndiːd,,
instead,ˈɪnstɛd,,
mainly,mˈeɪnli,,
mostly,"mˈoʊstli, moʊsli",,
nearly,nˈɪrli,,
nowadays,nˈaʊədeɪz,,
overseas,ˈoʊvɜːrsiːz,,
partly,pˈɑːrtli,,
perfectly,"pˈɜːrːfəktli, pɜːrːfəkli",,
perhaps,pˈɜːrhæps,,
physically,"fˈɪzɪkəli, fɪzɪkli",,
possibly,pˈɑːsəbli,,
possibly,pˈɑːsəbli,,
probably,prˈɑːbəbliː,,
quietly,kwˈaɪətli,,
quite,kwˈaɪt,,
quite,kwˈaɪt,,
rather,"rˈæðɜːr, rʌðɜːr",,
rather,"rˈæðɜːr, rʌðɜːr",,
recently,"rˈiːsəntli, riːsənli",,
regularly,rˈɛgjəlɜːrli,,
roughly,rˈʌfli,,
roughly,rˈʌfli,,
sadly,sˈædli,,
sadly,sˈædli,,
seriously,sˈɪriːəsli,,
seriously,sˈɪriːəsli,,
simply,sˈɪmpli,,
simply,sˈɪmpli,,
slowly,slˈoʊli,,
somewhere,sˈʌmwɛr,,
still,stˈɪl,,
still,stˈɪl,,
still,stˈɪl,,
strongly,strˈɔŋli,,
successfully,sˈəksɛsfəli,,
therefore,ðˈɛrfɔr,,
truly,trˈuːli,,
twice,twˈaɪs,,
unfortunately,"ˈənfɔrtʃənətli, ənfɔrtʃuːnətli",,
upstairs,ˈəpstɛrz,,
weekly,wˈiːkli,,
widely,wˈaɪdli,,
worldwide,wˈɜːrːldwaɪd,,
accept,"ˈæksɛpt, əksɛpt",,
accept,"ˈæksɛpt, əksɛpt",,
achieve,ˈətʃiːv,,
adjust,ˈədʒʌst,,
admire,ˈædmaɪr,,
admit,ˈədmɪt,,
admit,ˈədmɪt,,
advise,"ˈædvaɪz, ədvaɪz",,
allow,ˈəlaʊ,,
annoy,ˈənɔɪ,,
apologize,ˈəpɑːlədʒaɪz,,
appear,ˈəpɪr,,
appear,ˈəpɪr,,
apply,ˈəplaɪ,,
apply,ˈəplaɪ,,
apply,ˈəplaɪ,,
appreciate,ˈəpriːʃiːeɪt,,
appreciate,ˈəpriːʃiːeɪt,,
argue,ˈɑːrgjuː,,
attack,ˈətæk,,
avoid,ˈəvɔɪd,,
bake,bˈeɪk,,
belong,bˈɪlɔŋ,,
bend,bˈɛnd,,
blame,blˈeɪm,,
bother,bˈɑːðɜːr,,
bury,bˈɛri,,
call,kˈɔl,,
call,kˈɔl,,
call,kˈɔl,,
cause,"kˈɑːz, kɔz",,
chat,tʃˈæt,,
check,tʃˈɛk,,
check,tʃˈɛk,,
cheer,tʃˈɪr,,
claim,klˈeɪm,,
claim,klˈeɪm,,
click,klˈɪk,,
climb,klˈaɪm,,
climb,klˈaɪm,,
clone,klˈoʊn,,
communicate,kˈəmjuːnəkeɪt,,
compare,kˈəmpɛr,,
compare,kˈəmpɛr,,
complain,kˈəmpleɪn,,
concentrate,kˈɑːnsəntreɪt,,
concentrate,kˈɑːnsəntreɪt,,
confuse,kˈənfjuːz,,
confuse,kˈənfjuːz,,
consider,kˈənsɪdɜːr,,
consider,kˈənsɪdɜːr,,
consist,kˈənsɪst,,
consist,kˈənsɪst,,
contact,kˈɑːntækt,,
continue,kˈəntɪnjuː,,
copy,kˈɑːpi,,
copy,kˈɑːpi,,
count,kˈaʊnt,,
count,kˈaʊnt,,
create,krˈiːeɪt,,
criticize,krˈɪtɪsaɪz,,
cross,krˈɔs,,
cry,krˈaɪ,,
cry,krˈaɪ,,
decide,dˈɪsaɪd,,
depend,dˈɪpɛnd,,
destroy,dˈɪstrɔɪ,,
develop,dˈɪvɛləp,,
develop,dˈɪvɛləp,,
die,dˈaɪ,,
disagree,dˈɪsəgriː,,
disappear,"dˈɪsəpɪr, dɪsəpiːr",,
discover,dˈɪskʌvɜːr,,
disturb,dˈɪstɜːrːb,,
divide,dˈɪvaɪd,,
download,dˈaʊnloʊd,,
drive,drˈaɪv,,
drive,drˈaɪv,,
earn,ˈɜːrːn,,
earn,ˈɜːrːn,,
encourage,"ˈɛnkɜːrːɪdʒ, ɪnkɜːrːədʒ",,
encourage,"ˈɛnkɜːrːɪdʒ, ɪnkɜːrːədʒ",,
enter,"ˈɛntɜːr, ɛnɜːr",,
enter,"ˈɛntɜːr, ɛnɜːr",,
establish,ˈɪstæblɪʃ,,
establish,ˈɪstæblɪʃ,,
establish,ˈɪstæblɪʃ,,
exist,ˈɪgzɪst,,
expect,ˈɪkspɛkt,,
expect,ˈɪkspɛkt,,
explain,ˈɪkspleɪn,,
explore,ˈɪksplɔr,,
fail,fˈeɪl,,
fail,fˈeɪl,,
figure,fˈɪgjɜːr,,
figure,fˈɪgjɜːr,,
follow,fˈɑːloʊ,,
follow,fˈɑːloʊ,,
follow,fˈɑːloʊ,,
forbid,"fˈɜːrbɪd, fɔbɪd",,
freeze,frˈiːz,,
freeze,frˈiːz,,
freeze,frˈiːz,,
frighten,frˈaɪtən,,
gather,gˈæðɜːr,,
graduate,"grˈædʒəwət, grædʒəweɪt, grædʒuːwət, grædʒuːeɪt",,
harm,hˈɑːrm,,
hate,hˈeɪt,,
hit,hˈɪt,,
hit,hˈɪt,,
hit,hˈɪt,,
hold,hˈoʊld,,
hold,hˈoʊld,,
hold,hˈoʊld,,
hold,hˈoʊld,,
hurry,hˈɜːrːi,,
impress,"ˈɪmprɛs, ɪmprɛs",,
improve,ˈɪmpruːv,,
include,ˈɪnkluːd,,
increase,"ˈɪnkriːs, ɪnkriːs",,
indicate,ˈɪndəkeɪt,,
injure,ˈɪndʒɜːr,,
invade,ˈɪnveɪd,,
invent,ˈɪnvɛnt,,
invite,ˈɪnvaɪt,,
lend,lˈɛnd,,
lie,lˈaɪ,,
lie,lˈaɪ,,
lose,lˈuːz,,
lose,lˈuːz,,
manage,"mˈænədʒ, mænɪdʒ",,
manage,"mˈænədʒ, mænɪdʒ",,
mark,mˈɑːrk,,
mark,mˈɑːrk,,
mark,mˈɑːrk,,
marry,mˈɛri,,
mix,mˈɪks,,
move,mˈuːv,,
move,mˈuːv,,
move,mˈuːv,,
need,nˈiːd,,
offer,ˈɔfɜːr,,
operate,"ˈɑːpɜːreɪt, ɔpɜːreɪt",,
operate,"ˈɑːpɜːreɪt, ɔpɜːreɪt",,
operate,"ˈɑːpɜːreɪt, ɔpɜːreɪt",,
oppose,ˈəpoʊz,,
order,ˈɔrdɜːr,,
order,ˈɔrdɜːr,,
organize,ˈɔrgənaɪz,,
lend,lˈɛnd,,
lie,lˈaɪ,,
lie,lˈaɪ,,
lose,lˈuːz,,
lose,lˈuːz,,
manage,"mˈænədʒ, mænɪdʒ",,
manage,"mˈænədʒ, mænɪdʒ",,
mark,mˈɑːrk,,
mark,mˈɑːrk,,
mark,mˈɑːrk,,
marry,mˈɛri,,
mix,mˈɪks,,
move,mˈuːv,,
move,mˈuːv,,
move,mˈuːv,,
need,nˈiːd,,
offer,ˈɔfɜːr,,
operate,"ˈɑːpɜːreɪt, ɔpɜːreɪt",,
operate,"ˈɑːpɜːreɪt, ɔpɜːreɪt",,
operate,"ˈɑːpɜːreɪt, ɔpɜːreɪt",,
oppose,ˈəpoʊz,,
order,ˈɔrdɜːr,,
order,ˈɔrdɜːr,,
organize,ˈɔrgənaɪz,,
pack,pˈæk,,
park,pˈɑːrk,,
pass,pˈæs,,
pass,pˈæs,,
pass,pˈæs,,
perform,pˈɜːrfɔrm,,
perform,pˈɜːrfɔrm,,
point,pˈɔɪnt,,
post,pˈoʊst,,
post,pˈoʊst,,
post,pˈoʊst,,
pour,pˈɔr,,
predict,"prˈɪdɪkt, priːdɪkt",,
prefer,"prˈəfɜːrː, prɪfɜːrː, priːfɜːrː",,
prepare,prˈiːpɛr,,
pretend,prˈiːtɛnd,,
prevent,"prˈɪvɛnt, priːvɛnt",,
print,prˈɪnt,,
produce,"prˈəduːs, proʊduːs",,
pronounce,prˈənaʊns,,
provide,prˈəvaɪd,,
publish,pˈʌblɪʃ,,
pull,pˈʊl,,
pursue,pˈɜːrsuː,,
quit,kwˈɪt,,
raise,rˈeɪz,,
raise,rˈeɪz,,
raise,rˈeɪz,,
raise,rˈeɪz,,
reach,rˈiːtʃ,,
reach,rˈiːtʃ,,
realize,rˈiːəlaɪz,,
realize,rˈiːəlaɪz,,
receive,"rˈəsiːv, rɪsiːv, riːsiːv",,
recycle,rˈiːsaɪkəl,,
refer,"rˈəfɜːrː, rɪfɜːrː",,
refer,"rˈəfɜːrː, rɪfɜːrː",,
refer,"rˈəfɜːrː, rɪfɜːrː",,
reflect,"rˈəflɛkt, rɪflɛkt",,
reflect,"rˈəflɛkt, rɪflɛkt",,
regret,"rˈəgrɛt, rɪgrɛt",,
relax,"rˈɪlæks, riːlæks",,
remain,"rˈɪmeɪn, riːmeɪn",,
remind,rˈiːmaɪnd,,
rent,rˈɛnt,,
repair,rˈɪpɛr,,
replace,"rˈiːpleɪs, ɜːrpleɪs",,
represent,"rˈɛprəzɛnt, rɛprɪzɛnt",,
represent,"rˈɛprəzɛnt, rɛprɪzɛnt",,
retire,"rˈɪtaɪr, riːtaɪr, riːtaɪɜːr",,
return,"rˈɪtɜːrːn, riːtɜːrːn",,
return,"rˈɪtɜːrːn, riːtɜːrːn",,
reveal,"rˈɪviːl, riːviːl",,
ruin,"rˈuːən, ruːɪn",,
satisfy,"sˈætəsfaɪ, sætɪsfaɪ",,
seek,sˈiːk,,
seem,sˈiːm,,
send,sˈɛnd,,
serve,sˈɜːrːv,,
serve,sˈɜːrːv,,
serve,sˈɜːrːv,,
shine,ʃˈaɪn,,
shoot,ʃˈuːt,,
shoot,ʃˈuːt,,
shoot,ʃˈuːt,,
shut,ʃˈʌt,,
smoke,smˈoʊk,,
spell,spˈɛl,,
spill,spˈɪl,,
stand,stˈænd,,
stand,stˈænd,,
steal,stˈiːl,,
succeed,sˈəksiːd,,
succeed,sˈəksiːd,,
suggest,sˈədʒɛst,,
suggest,sˈədʒɛst,,
suit,sˈuːt,,
survive,sˈɜːrvaɪv,,
throw,θrˈoʊ,,
trust,trˈʌst,,
try,trˈaɪ,,
try,trˈaɪ,,
understand,ˈəndɜːrstænd,,
wander,wˈɑːndɜːr,,
weigh,wˈeɪ,,
weigh,wˈeɪ,,
wish,wˈɪʃ,,
worry,wˈɜːrːi,,
herself,hˈɜːrsɛlf,,
himself,hˈɪmsɛlf,,
itself,ˈɪtsɛlf,,
most,"mˈoʊst, moʊs",,
myself,mˈaɪsɛlf,,
nobody,"nˈoʊbɑːdiː, noʊbədi",,
ourselves,"ˈaʊɜːrsɛlvz, ɑːrsɛlvz",,
somebody,"sˈʌmbɑːdi, sʌmbədiː",,
themselves,"ðˈɛmsɛlvz, ðəmsɛlvz",,
against,"ˈəgɛnst, əgeɪnst",,
against,"ˈəgɛnst, əgeɪnst",,
against,"ˈəgɛnst, əgeɪnst",,
along,ˈəlɔŋ,,
among,ˈəmʌŋ,,
down,dˈaʊn,,
during,"dˈʊrɪŋ, djʊrɪŋ, dɜːrːɪŋ",,
except,ˈɪksɛpt,,
plus,plˈʌs,,
since,sˈɪns,,
upon,ˈəpɑːn,,
without,"wˈɪθaʊt, wɪðaʊt",,
although,ˈɔlðoʊ,,
while,"wˈaɪl, hwaɪl",,
while,"wˈaɪl, hwaɪl",,
might,mˈaɪt,,
might,mˈaɪt,,
shall,ʃˈæl,,
shall,ʃˈæl,,
several,sˈɛvɜːrəl,,
whatever,"wˈətɛvɜːr, hwətɛvɜːr",,
acceptable,"ˈæksɛptəbəl, əksɛptəbəl",,
additional,ˈədɪʃənəl,,
alive,ˈəlaɪv,,
ancient,"ˈeɪntʃənt, eɪnʃənt",,
anxious,"ˈæŋkʃəs, æŋʃəs",,
anxious,"ˈæŋkʃəs, æŋʃəs",,
appropriate,"ˈəproʊpriːət, əproʊpriːeɪt",,
artificial,ˈɑːrtəfɪʃəl,,
attractive,ˈətræktɪv,,
audio,ˈɑːdiːoʊ,,
automatic,"ˈɔtəmætɪk, ɔtoʊmætɪk",,
average,"ˈævɜːrɪdʒ, ævrɪdʒ",,
awful,ˈɔfəl,,
back,bˈæk,,
basic,bˈeɪsɪk,,
brave,brˈeɪv,,
brilliant,brˈɪljənt,,
brilliant,brˈɪljənt,,
brilliant,brˈɪljənt,,
certain,sˈɜːrːtən,,
certain,sˈɜːrːtən,,
cheap,tʃˈiːp,,
cheap,tʃˈiːp,,
colorful,kˈʌlɜːrfəl,,
comfortable,kˈʌmfɜːrtəbəl,,
common,kˈɑːmən,,
common,kˈɑːmən,,
confident,kˈɑːnfədənt,,
convenient,kˈənviːnjənt,,
crazy,krˈeɪzi,,
creative,krˈiːeɪtɪv,,
dangerous,dˈeɪndʒɜːrəs,,
dead,dˈɛd,,
fit,fˈɪt,,
fit,fˈɪt,,
fresh,frˈɛʃ,,
fresh,frˈɛʃ,,
further,fˈɜːrːðɜːr,,
gentle,"dʒˈɛntəl, dʒɛnəl",,
golden,gˈoʊldən,,
grateful,grˈeɪtfəl,,
helpful,hˈɛlpfəl,,
ill,ˈɪl,,
illegal,ˈɪliːgəl,,
impossible,ˈɪmpɑːsəbəl,,
indoor,ˈɪndɔr,,
inexpensive,ˈɪnɪkspɛnsɪv,,
inner,ˈɪnɜːr,,
instant,ˈɪnstənt,,
intelligent,ˈɪntɛlədʒənt,,
international,"ˈɪntɜːrnæʃənɑːl, ɪnɜːrnæʃənɑːl",,
junior,dʒˈuːnjɜːr,,
likely,lˈaɪkli,,
local,lˈoʊkəl,,
logical,lˈɑːdʒɪkəl,,
loose,lˈuːs,,
low,lˈoʊ,,
mad,mˈæd,,
mad,mˈæd,,
major,mˈeɪdʒɜːr,,
medical,"mˈɛdəkəl, mɛdɪkəl",,
mobile,mˈoʊbəl,,
modern,mˈɑːdɜːrn,,
national,"nˈæʃənəl, næʃnəl",,
natural,"nˈætʃɜːrəl, nætʃrəl",,
natural,"nˈætʃɜːrəl, nætʃrəl",,
necessary,nˈɛsəsɛri,,
negative,nˈɛgətɪv,,
nervous,nˈɜːrːvəs,,
noisy,nˈɔɪzi,,
normal,nˈɔrməl,,
official,ˈəfɪʃəl,,
online,ˈɔnlaɪn,,
opposite,ˈɑːpəzɪt,,
original,ˈɜːrɪdʒənəl,,
original,ˈɜːrɪdʒənəl,,
peaceful,pˈiːsfəl,,
perfect,"pˈɜːrfɛkt, pɜːrːfɪkt",,
physical,fˈɪzɪkəl,,
physical,fˈɪzɪkəl,,
pleasant,plˈɛzənt,,
polite,pˈəlaɪt,,
political,"pˈəlɪtəkəl, pəlɪtɪkəl",,
popular,pˈɑːpjəlɜːr,,
possible,pˈɑːsəbəl,,
powerful,pˈaʊɜːrfəl,,
precise,"prˈɪsaɪs, priːsaɪs",,
principal,prˈɪnsəpəl,,
private,prˈaɪvət,,
professional,prˈəfɛʃənəl,,
progressive,prˈəgrɛsɪv,,
proper,prˈɑːpɜːr,,
quick,kwˈɪk,,
raw,rˈɑː,,
recent,rˈiːsənt,,
regular,"rˈɛgjəlɜːr, reɪgjəlɜːr",,
regular,"rˈɛgjəlɜːr, reɪgjəlɜːr",,
remote,"rˈɪmoʊt, riːmoʊt",,
romantic,rˈoʊmæntɪk,,
royal,rˈɔɪəl,,
safe,sˈeɪf,,
scientific,sˈaɪəntɪfɪk,,
senior,sˈiːnjɜːr,,
significant,"sˈəgnɪfɪkənt, sɪgnɪfɪkənt",,
significant,"sˈəgnɪfɪkənt, sɪgnɪfɪkənt",,
similar,sˈɪməlɜːr,,
simple,sˈɪmpəl,,
single,sˈɪŋgəl,,
single,sˈɪŋgəl,,
singular,sˈɪŋgjəlɜːr,,
singular,sˈɪŋgjəlɜːr,,
slim,slˈɪm,,
slim,slˈɪm,,
smooth,smˈuːð,,
smooth,smˈuːð,,
soft,"sˈɑːft, sɔft",,
soft,"sˈɑːft, sɔft",,
specific,"spˈəsɪfɪk, spɪsɪfɪk",,
straight,strˈeɪt,,
sudden,sˈʌdən,,
suitable,sˈuːtəbəl,,
traditional,trˈədɪʃənəl,,
uncertain,ˈənsɜːrːtən,,
unfair,"ˈənfɛr, ʌnfɛr, ɔnfɛr",,
unhappy,ˈənhæpi,,
unlike,ˈənlaɪk,,
unnecessary,ˈənnɛsəsɛri,,
unusual,"ˈənjuːʒuːəl, ənjuːʒwəl",,
upset,"ˈəpsɛt, ʌpsɛt",,
useful,jˈuːsfəl,,
usual,"jˈuːʒəwəl, juːʒuːəl",,
violent,vˈaɪələnt,,
weak,wˈiːk,,
wet,wˈɛt,,
whole,hˈoʊl,,
wide,wˈaɪd,,
wild,wˈaɪld,,
wild,wˈaɪld,,
windy,"wˈɪndi, waɪndi",,
wise,wˈaɪz,,
wooden,wˈʊdən,,
clear,klˈɪr,,
clear,klˈɪr,,
clear,klˈɪr,,
clear,klˈɪr,,
absence,ˈæbsəns,,
absence,ˈæbsəns,,
accent,"ˈəksɛnt, æksɛnt",,
accent,"ˈəksɛnt, æksɛnt",,
accent,"ˈəksɛnt, æksɛnt",,
acceptance,"ˈæksɛptəns, əksɛptəns",,
acceptance,"ˈæksɛptəns, əksɛptəns",,
access,ˈæksɛs,,
access,ˈæksɛs,,
accessory,ˈæksɛsɜːri,,
accessory,ˈæksɛsɜːri,,
accountant,ˈəkaʊntənt,,
accuracy,ˈækjɜːrəsi,,
achievement,ˈətʃiːvmənt,,
achievement,ˈətʃiːvmənt,,
actress,ˈæktrəs,,
ad,ˈæd,,
administration,ˈædmɪnɪstreɪʃən,,
administration,ˈædmɪnɪstreɪʃən,,
admission,"ˈædmɪʃən, ədmɪʃən",,
admission,"ˈædmɪʃən, ədmɪʃən",,
admission,"ˈædmɪʃən, ədmɪʃən",,
adviser,ˈædvaɪzɜːr,,
advisor,ˈædvaɪzɜːr,,
agenda,ˈədʒɛndə,,
agenda,ˈədʒɛndə,,
agreement,ˈəgriːmənt,,
agreement,ˈəgriːmənt,,
agriculture,ˈægrɪkəltʃɜːr,,
aim,ˈeɪm,,
aim,ˈeɪm,,
airline,ˈɛrlaɪn,,
alcohol,ˈælkəhɑːl,,
alcohol,ˈælkəhɑːl,,
allowance,ˈəlaʊəns,,
allowance,ˈəlaʊəns,,
allowance,ˈəlaʊəns,,
alternative,ˈɔltɜːrːnətɪv,,
amount,ˈəmaʊnt,,
analysis,ˈænælɪsɪs,,
angle,ˈæŋgəl,,
angle,ˈæŋgəl,,
announcement,ˈənaʊnsmɛnt,,
anxiety,ˈæŋzaɪəti,,
anxiety,ˈæŋzaɪəti,,
apology,ˈəpɑːlədʒiː,,
appetite,ˈæpətaɪt,,
appetite,ˈæpətaɪt,,
applause,ˈəplɔz,,
application,ˈæpləkeɪʃən,,
application,ˈæpləkeɪʃən,,
application,ˈæpləkeɪʃən,,
appreciation,ˈəpriːʃiːeɪʃən,,
appreciation,ˈəpriːʃiːeɪʃən,,
appreciation,ˈəpriːʃiːeɪʃən,,
approval,ˈəpruːvəl,,
architect,ˈɑːrkətɛkt,,
architect,ˈɑːrkətɛkt,,
army,ˈɑːrmi,,
army,ˈɑːrmi,,
army,ˈɑːrmi,,
arrangement,ˈɜːreɪndʒmənt,,
arrangement,ˈɜːreɪndʒmənt,,
arrangement,ˈɜːreɪndʒmənt,,
arrangement,ˈɜːreɪndʒmənt,,
arrival,ˈɜːraɪvəl,,
arrow,"ˈæroʊ, ɛroʊ",,
arrow,"ˈæroʊ, ɛroʊ",,
artist,"ˈɑːrtəst, ɑːrtɪst",,
aspect,ˈæspɛkt,,
assignment,ˈəsaɪnmənt,,
assignment,ˈəsaɪnmənt,,
assistance,ˈəsɪstəns,,
assistant,ˈəsɪstənt,,
atmosphere,ˈætməsfɪr,,
atmosphere,ˈætməsfɪr,,
attachment,ˈətætʃmənt,,
attachment,ˈətætʃmənt,,
attachment,ˈətætʃmənt,,
attraction,ˈətrækʃən,,
attraction,ˈətrækʃən,,
attraction,ˈətrækʃən,,
authority,ˈəθɔrəti,,
authority,ˈəθɔrəti,,
authority,ˈəθɔrəti,,
awareness,ˈəwɛrnəs,,
baggage,bˈægɪdʒ,,
barrel,"bˈærəl, bɛrəl",,
barrel,"bˈærəl, bɛrəl",,
basin,bˈeɪsən,,
basin,bˈeɪsən,,
basis,"bˈeɪsəs, beɪsɪs",,
battle,bˈætəl,,
behalf,bˈɪhæf,,
belief,bˈɪliːf,,
benefit,bˈɛnəfɪt,,
benefit,bˈɛnəfɪt,,
bin,bˈɪn,,
biography,bˈaɪɑːgrəfi,,
biology,bˈaɪɑːlədʒi,,
blog,blˈɔg,,
bomb,"bˈɑːm, bɔm",,
boom,bˈuːm,,
boom,bˈuːm,,
boot,bˈuːt,,
border,bˈɔrdɜːr,,
breakthrough,brˈeɪkθruː,,
breast,brˈɛst,,
breath,brˈɛθ,,
brick,brˈɪk,,
bubble,bˈʌbəl,,
bubble,bˈʌbəl,,
builder,bˈɪldɜːr,,
bull,bˈʊl,,
bullet,bˈʊlət,,
bulletin,bˈʊlɪtən,,
bunch,bˈʌntʃ,,
buyer,bˈaɪɜːr,,
cabin,kˈæbən,,
cabin,kˈæbən,,
calculation,kˈælkjəleɪʃən,,
calculator,kˈælkjəleɪtɜːr,,
caller,kˈɔlɜːr,,
caller,kˈɔlɜːr,,
cancer,kˈænsɜːr,,
capacity,"kˈəpæsəti, kəpæsɪti",,
capacity,"kˈəpæsəti, kəpæsɪti",,
career,kˈɜːrɪr,,
carpet,kˈɑːrpət,,
category,kˈætəgɔri,,
cattle,kˈætəl,,
caution,"kˈɑːʃən, kɔʃən",,
celebrity,sˈəlɛbrɪti,,
cell,sˈɛl,,
cell,sˈɛl,,
cell,sˈɛl,,
ceremony,sˈɛrəmoʊni,,
certainty,sˈɜːrːtənti,,
champion,tʃˈæmpiːən,,
champion,tʃˈæmpiːən,,
channel,tʃˈænəl,,
channel,tʃˈænəl,,
channel,tʃˈænəl,,
chaos,kˈeɪɑːs,,
charity,tʃˈɛrɪti,,
charm,tʃˈɑːrm,,
chat,tʃˈæt,,
chemical,kˈɛmɪkəl,,
chemistry,kˈɛmɪstri,,
chemistry,kˈɛmɪstri,,
citizenship,sˈɪtɪzənʃɪp,,
civilization,sˈɪvəlɪzeɪʃən,,
click,klˈɪk,,
click,klˈɪk,,
climate,"klˈaɪmət, klaɪmɪt",,
climate,"klˈaɪmət, klaɪmɪt",,
clinic,klˈɪnɪk,,
clip,klˈɪp,,
clip,klˈɪp,,
coal,kˈoʊl,,
collar,kˈɑːlɜːr,,
combination,kˈɑːmbəneɪʃən,,
comedy,kˈɑːmədi,,
comfort,kˈʌmfɜːrt,,
comma,kˈɑːmə,,
comment,kˈɑːmɛnt,,
comparison,kˈəmpɛrəsən,,
competitor,"kˈəmpɛtətɜːr, kəmpɛtɪtɜːr",,
complement,kˈɑːmpləmənt,,
complement,kˈɑːmpləmənt,,
composition,kˈɑːmpəzɪʃən,,
composition,kˈɑːmpəzɪʃən,,
compound,"kˈɑːmpaʊnd, kəmpaʊnd",,
compound,"kˈɑːmpaʊnd, kəmpaʊnd",,
compound,"kˈɑːmpaʊnd, kəmpaʊnd",,
compromise,kˈɑːmprəmaɪz,,
concentration,kˈɑːnsəntreɪʃən,,
concentration,kˈɑːnsəntreɪʃən,,
concept,kˈɑːnsɛpt,,
conclusion,kˈənkluːʒən,,
confidence,kˈɑːnfədɛns,,
confidence,kˈɑːnfədɛns,,
confirmation,kˈɑːnfɜːrmeɪʃən,,
confusion,kˈənfjuːʒən,,
connection,kˈənɛkʃən,,
connection,kˈənɛkʃən,,
conservation,kˈɑːnsɜːrveɪʃən,,
consideration,kˈənsɪdɜːreɪʃən,,
consideration,kˈənsɪdɜːreɪʃən,,
consonant,kˈɑːnsənənt,,
constitution,kˈɑːnstətuːʃən,,
constitution,kˈɑːnstətuːʃən,,
constitution,kˈɑːnstətuːʃən,,
construction,kˈənstrʌkʃən,,
consumer,kˈənsuːmɜːr,,
consumption,"kˈənsʌmpʃən, kənsʌmʃən",,
content,"kˈɑːntɛnt, kəntɛnt",,
content,"kˈɑːntɛnt, kəntɛnt",,
contribution,kˈɑːntrəbjuːʃən,,
contribution,kˈɑːntrəbjuːʃən,,
copyright,kˈɑːpiːraɪt,,
correction,kˈɜːrɛkʃən,,
cotton,"kˈɑːtən, kɔtən",,
council,kˈaʊnsəl,,
county,"kˈaʊnti, kaʊni",,
craft,krˈæft,,
craft,krˈæft,,
crisis,krˈaɪsəs,,
critic,krˈɪtɪk,,
crop,krˈɑːp,,
cure,kjˈʊr,,
currency,kˈɜːrːənsi,,
currency,kˈɜːrːənsi,,
curriculum,kˈɜːrɪkjələm,,
curtain,kˈɜːrːtən,,
curve,kˈɜːrːv,,
cycle,sˈaɪkəl,,
cycle,sˈaɪkəl,,
damage,"dˈæmədʒ, dæmɪdʒ",,
damage,"dˈæmədʒ, dæmɪdʒ",,
darkness,dˈɑːrknəs,,
deadline,dˈɛdlaɪn,,
dealer,dˈiːlɜːr,,
debt,dˈɛt,,
decision,dˈɪsɪʒən,,
declaration,dˈɛklɜːreɪʃən,,
deed,dˈiːd,,
deed,dˈiːd,,
defense,dˈɪfɛns,,
defense,dˈɪfɛns,,
deficiency,dˈɪfɪʃənsi,,
definition,dˈɛfənɪʃən,,
definition,dˈɛfənɪʃən,,
delight,dˈɪlaɪt,,
delivery,dˈɪlɪvɜːri,,
delivery,dˈɪlɪvɜːri,,
delivery,dˈɪlɪvɜːri,,
democracy,dˈɪmɑːkrəsi,,
demonstration,dˈɛmənstreɪʃən,,
demonstration,dˈɛmənstreɪʃən,,
department,dˈɪpɑːrtmənt,,
departure,dˈɪpɑːrtʃɜːr,,
departure,dˈɪpɑːrtʃɜːr,,
deposit,"dˈəpɑːzɪt, dɪpɑːzət",,
deposit,"dˈəpɑːzɪt, dɪpɑːzət",,
deposit,"dˈəpɑːzɪt, dɪpɑːzət",,
depression,dˈɪprɛʃən,,
depression,dˈɪprɛʃən,,
depression,dˈɪprɛʃən,,
depth,dˈɛpθ,,
depth,dˈɛpθ,,
designer,dˈɪzaɪnɜːr,,
destination,"dˈɛstəneɪʃən, dɛstɪneɪʃən",,
destruction,dˈɪstrʌkʃən,,
determination,dˈɪtɜːrːməneɪʃən,,
determination,dˈɪtɜːrːməneɪʃən,,
development,dˈɪvɛləpmənt,,
development,dˈɪvɛləpmənt,,
development,dˈɪvɛləpmənt,,
device,dˈɪvaɪs,,
device,dˈɪvaɪs,,
diagram,dˈaɪəgræm,,
dial,"dˈaɪəl, daɪl",,
dialog,dˈaɪəlɔg,,
diameter,dˈaɪæmətɜːr,,
